ID,OSAVI_mean,ATSAVI_mean,TVI_mean,CRI_2_mean,R_MCARI_MTVI2_mean,blue_mean,NPCI_mean,R_TCARI_OSAVI_mean,RERI_mean,rede_mean,MSAVI_mean,SAVI_mean,ARI_2_mean,TCARI_mean,TSAVI_mean,red_mean,NDRE_mean,RDVI_mean,NGRDI_mean,DVI_mean,NEXG_mean,MCARI_mean,RVI_1_mean,GNDVI_mean,RVI_2_mean,SPVI_mean,RECI_mean,NDWI_mean,EVI_mean,PSRI_mean,RGVI_mean,ENDVI_mean,EVI_2_mean,MTCI_mean,DATT_mean,GCI_mean,SAVI_2_mean,MCARI_2_mean,MTVI_2_mean,NDCI_mean,MCARI_1_mean,MTVI_1_mean,green_mean,NDVI_mean,SIPI_mean,SRPI_mean,nir_mean,HEALTH_STA
126,0.40319064,,23.690695,2.179914,2.7559803,0.1304833,0.113080986,1.1939005,0.43792677,0.38481623,0.4258062,0.4295682,1.0480603,0.3931358,0.8151252,0.16525249,0.12311923,0.40219265,0.20133722,0.34659943,0.31946373,0.63516,3.4501312,0.37289035,2.3141844,0.43811128,0.28705433,0.043063063,0.22946662,0.1700881,0.76046735,0.4564249,0.45060232,inf,inf,1.3257085,18.813925,1.9753199,1.9753199,0.26885664,0.6125327,0.6125327,0.22266947,0.5025384,0.53773016,0.8240108,0.49712002,AVARAGE
89,0.43421432,,24.2684,2.617178,8.604158,0.15304185,0.076239415,1.0872086,0.5308574,0.39469308,0.45314452,0.45483088,1.2099968,0.38764143,0.8236928,0.14318846,0.10243629,0.4210308,0.23596771,0.35128883,0.28039902,0.83085245,3.885206,0.3862285,2.3950424,0.43436015,0.2360689,0.05224307,0.29887512,0.1942027,0.6966357,0.38013202,0.47707182,inf,inf,1.4235462,31.651388,1.5931705,1.5931705,0.31043112,0.6297141,0.6297141,0.20961171,0.5489548,0.51346093,1.1361158,0.47621435,AVARAGE
55,0.42747223,,24.995214,2.4412127,2.1887498,0.13057539,0.10130384,inf,0.45872074,0.38680127,0.4548953,0.45720866,1.1846274,0.40406284,0.8213693,0.15833262,0.12455292,0.4183491,0.19179507,0.37053657,0.3003722,0.6777229,3.5254824,0.3995113,2.4386947,0.47717065,0.2909368,0.046062075,0.25013572,0.25148574,0.78849095,0.44633874,0.48131123,inf,inf,1.4706072,19.351522,1.8520473,1.8520473,0.29562473,0.64099705,0.64099705,0.21006772,0.5303749,0.53977436,0.8568152,0.5009706,UNHEALTHY
279,0.45787945,,26.45831,2.7793388,4.188004,0.13296263,0.0761687,0.968565,0.5026603,0.4038371,0.48960274,0.4892112,1.4075195,0.3854932,0.83245724,0.14241888,0.118012704,0.45381117,0.20731853,0.39430496,0.2918758,0.8345319,4.0361843,0.42872465,2.6512578,0.50864285,0.27354392,0.04693615,0.28439647,0.25109786,0.7379977,0.4467888,0.51903373,inf,inf,1.6750517,30.843039,1.8240317,1.8240317,0.33459038,0.67713237,0.67713237,0.20025219,0.5682326,0.56277025,0.96778876,0.51654935,AVARAGE
143,0.38469326,,22.319525,2.120273,2.3288982,0.14573261,0.114100024,1.341173,0.41936904,0.36538792,0.4064712,0.41015527,1.0276769,0.36885267,0.81433064,0.18271215,0.11576734,0.36282656,0.17927533,0.329212,0.26291206,0.5800126,3.0811815,0.35921037,2.2305038,0.43005386,0.2692395,0.055196315,0.22795312,0.24632667,0.8588184,0.39119294,0.42889467,inf,inf,1.28382,15.550532,1.745706,1.745706,0.26296496,0.57417583,0.57417583,0.2161249,0.47820893,0.47991535,0.8457703,0.46671999,AVARAGE
184,0.48010635,,26.575577,3.1069374,4.37728,0.1139041,0.08035572,0.8524241,0.5104125,0.38952422,0.5092668,0.50639755,1.5472906,0.3441643,0.8423246,0.12479442,0.13096166,0.47743106,0.23702222,0.39599365,0.34382597,0.91203135,4.68156,0.45521137,2.8407207,0.5088391,0.3075791,0.036781497,0.27989745,0.17178717,0.67926687,0.49864396,0.5386995,inf,inf,1.8500035,48.128563,1.7385392,1.7385392,0.35069805,0.6801329,0.6801329,0.18709916,0.60275936,0.60973716,0.9528125,0.5118004,AVARAGE
280,0.3929289,,21.334154,2.8412933,4.6328344,0.13871095,0.10064158,1.1590552,0.46809265,0.36535817,0.4084973,0.41208377,1.2707201,0.3334472,0.8165999,0.15667313,0.10534829,0.37259722,0.17474072,0.3182074,0.23433405,0.6596361,3.3769417,0.3916717,2.4659448,0.42289183,0.24397214,0.039390862,0.23809001,0.20241262,0.8493131,0.38304955,0.4293419,inf,inf,1.486741,22.750818,1.420677,1.420677,0.31394818,0.54583925,0.54583925,0.18957059,0.49575397,0.49202695,0.935905,0.44879276,AVARAGE
266,0.41981813,,22.541946,3.0114326,5.9852905,0.118545376,0.106337115,1.0111111,0.4631271,0.35080177,0.4366859,0.43946224,1.3436801,0.33099452,0.8264178,0.1402743,0.121341795,0.39887625,0.1854992,0.33821744,0.2749835,0.6699342,3.670731,0.41741022,2.595948,0.44739258,0.2832355,0.04242787,0.23902905,0.2397244,0.82732683,0.43669268,0.46025392,inf,inf,1.6194457,63.140846,1.5679786,1.5679786,0.32052496,0.5752147,0.5752147,0.17768319,0.5306369,0.53868926,0.88489485,0.45278266,AVARAGE
258,0.46706745,,27.104252,2.8895447,2.419356,0.13249727,0.10001578,1.0245798,0.48439917,0.3774765,0.50003284,0.49943712,1.4470987,0.36254835,0.8426109,0.14688744,0.13204336,0.4421528,0.2136537,0.40526086,0.29340446,0.8576376,4.0378704,0.42957926,2.6805227,0.5291764,0.31326088,0.05293172,0.29084322,0.37314752,0.80851287,0.43708915,0.533154,inf,inf,1.7444053,55.254417,2.154584,2.154584,0.32723287,0.6918873,0.6918873,0.19069283,0.57995784,0.54946023,0.96277595,0.4986247,AVARAGE
15,0.37239757,,21.329018,2.114401,3.03055,0.14907256,0.09952614,inf,0.44838005,0.37346265,0.38869432,0.39405066,0.9593546,0.38477597,0.8082146,0.16929899,0.10807396,0.35921103,0.18217808,0.31138346,0.2540774,0.5836385,3.0325744,0.34571823,2.1537206,0.3964736,0.25175008,0.041005053,0.23255925,0.19194326,0.81207263,0.37175173,0.40888608,inf,inf,1.1775635,18.546572,1.6153495,1.6153495,0.2637144,0.5519996,0.5519996,0.21610709,0.46641892,0.4705026,0.91882247,0.45677373,AVARAGE
78,0.41405258,,23.553022,2.27112,2.2426922,0.12748305,0.113623574,inf,0.45416299,0.36379308,0.43537864,0.43837634,1.0833331,0.38461718,0.819811,0.1589752,0.11909545,0.39216483,0.20226435,0.34584677,0.31431574,0.65483034,3.39427,0.37546107,2.2951026,0.43971768,0.2771029,0.045597304,0.23643307,0.29514402,0.7991393,0.4344408,0.45905924,inf,inf,1.3461576,35.727257,1.6587701,1.6587701,0.27678123,0.60700405,0.60700405,0.20711267,0.517877,0.52057767,0.8430611,0.46634454,None
4,0.39172637,,24.983242,1.5217248,3.3230197,0.18370812,0.067542896,1.459173,0.49645546,0.43524188,0.41768554,0.42166108,0.76704013,0.4991145,0.8011533,0.18519072,0.07891011,0.3909751,0.23797014,0.34636256,0.31706813,0.735982,3.1147027,0.3000375,1.9011261,0.3952039,0.1746387,0.057286885,0.2813006,0.19836009,0.6911681,0.3612063,0.44028994,inf,inf,0.9304279,11.594929,2.009969,2.009969,0.2327635,0.66289526,0.66289526,0.2750078,0.48291975,0.46630248,1.0332301,0.509486,AVARAGE
70,0.46054772,,26.317297,2.4495702,3.4706101,0.1339249,0.05774305,0.94109833,0.53468025,0.41218525,0.48807344,0.48721215,1.2362776,0.38941655,0.83067137,0.13204212,0.10405924,0.46217957,0.2540387,0.38252005,0.3457288,0.94497484,4.3151736,0.4029958,2.4645932,0.47018448,0.23709624,0.030314768,0.29119924,0.124004014,0.6345734,0.4478922,0.51582545,inf,inf,1.468519,56.50197,1.758414,1.758414,0.31739998,0.68243504,0.68243504,0.21142317,0.57614,0.56879693,1.0509535,0.5099424,AVARAGE
96,0.41985857,,25.201681,2.0499446,2.197357,0.14422762,0.10325234,1.2666099,0.44648376,0.38971174,0.45041895,0.45201188,1.0733752,0.41501707,0.81847864,0.1726255,0.12408507,0.40716326,0.1972623,0.37038416,0.29365885,0.671652,3.3853743,0.3759397,2.3092296,0.4745049,0.2900972,0.03407098,0.25649756,0.28672096,0.7958543,0.4170964,0.4762661,inf,inf,1.3450866,16.200893,1.8173922,1.8173922,0.2733603,0.6493077,0.6493077,0.22312035,0.5172102,0.51201135,0.8800728,0.50503343,AVARAGE
139,0.45343417,,26.410368,2.6260962,2.3525643,0.12684573,0.09876285,1.110761,0.47857952,0.39133012,0.48266655,0.48234192,1.297259,0.39049232,0.8340415,0.15058161,0.1341375,0.44497594,0.23490235,0.38673154,0.35642803,0.80974436,4.0782337,0.410429,2.5693917,0.48765185,0.31974062,0.044295847,0.2650658,0.24048892,0.72766924,0.47366783,0.5115814,inf,0.41638106,1.5955837,37.459473,1.9977005,1.9977005,0.30419236,0.6820737,0.6820737,0.21308704,0.5657393,0.5689633,0.8943188,0.51270455,AVARAGE
238,0.3516086,,20.078074,1.9965639,3.9118977,0.13017447,0.15840702,1.3970734,0.41366124,0.34050977,0.36498773,0.3707492,0.8756101,0.35987464,0.81940585,0.18290423,0.10138093,0.3217543,0.18212141,0.2901772,0.29320943,0.5141242,2.7211194,0.32179067,1.9930005,0.37198845,0.23209813,0.07975677,0.19139896,0.27504855,0.88528895,0.39819172,0.38339832,inf,inf,1.079915,15.305249,1.5107479,1.5107479,0.24110618,0.52172416,0.52172416,0.21397223,0.44162452,0.45953336,0.75086904,0.4197449,HEALTHY
203,0.43369833,,24.942822,2.4916315,3.2560325,0.12741868,0.08669159,1.0416777,0.48992315,0.4005587,0.46000835,0.46152505,1.2418629,0.3935945,0.8182882,0.14843196,0.1117622,0.43325195,0.20590398,0.36826092,0.31498674,0.7576321,3.7801437,0.40378898,2.4817634,0.47001925,0.25630447,0.037168335,0.25383675,0.16534874,0.728041,0.4614369,0.48603284,inf,inf,1.4903213,33.906837,1.6992122,1.6992122,0.31196907,0.6416153,0.6416153,0.20885234,0.53999937,0.5599818,0.88819,0.50586736,AVARAGE
272,0.39478713,,22.297787,2.5610106,1.9758501,0.14150494,0.10685062,1.2306894,0.435771,0.352924,0.41463116,0.41888195,1.1404356,0.3642341,0.81517804,0.16800432,0.11812243,0.36711517,0.16702689,0.33354518,0.24026673,0.5902967,3.079886,0.37950915,2.3522787,0.44091767,0.27591226,0.0416381,0.2392613,0.33260834,0.91598064,0.38255113,0.43713835,inf,inf,1.3976027,28.406055,1.628849,1.628849,0.2849411,0.56988716,0.56988716,0.1952034,0.49353603,0.48144668,0.88263285,0.4509836,AVARAGE
294,0.40808693,,24.399788,2.1299775,2.7899103,0.13527356,0.11088184,1.1657383,0.44573286,0.38413304,0.4348332,0.43784046,1.0467515,0.40632546,0.81447995,0.16690552,0.12006274,0.39928538,0.19623515,0.35786143,0.3100372,0.6490241,3.3354735,0.3678795,2.2701244,0.45377123,0.28010395,0.053851295,0.24016641,0.27673486,0.7893877,0.4340894,0.46030778,inf,0.39816153,1.3057581,16.939302,1.9267759,1.9267759,0.27028796,0.6299471,0.6299471,0.22098611,0.5050779,0.5194219,0.8423556,0.49378428,AVARAGE
148,0.3307149,,19.169361,1.795545,21.789738,0.14932302,0.13483448,inf,0.42491552,0.35794595,0.34355974,0.34992933,0.79731405,0.37026864,0.81085545,0.19648764,0.08621337,0.29958495,0.16920756,0.2757507,0.2564913,0.5113528,2.4976876,0.2974003,1.880005,0.35196823,0.19579175,0.07941193,0.19125,0.24631973,0.8962246,0.3546271,0.36051014,inf,inf,0.97379947,10.744301,1.5600526,1.5600526,0.23155792,0.4990497,0.4990497,0.22597438,0.41380984,0.42384154,0.7974599,0.4153739,AVARAGE
176,0.37590444,,22.351343,1.8482386,3.6910183,0.14409806,0.11253848,1.2923542,0.43092713,0.39021608,0.3967995,0.40230295,0.8796832,0.42585507,0.7991754,0.17989048,0.1102239,0.37404713,0.17182174,0.32569814,0.28498778,0.5249222,2.9162264,0.3433309,2.1097317,0.40905896,0.25264195,0.031600375,0.21914788,0.21206698,0.7949341,0.41730598,0.41624257,inf,inf,1.121049,9.235852,1.508929,1.508929,0.24793042,0.578349,0.578349,0.23497072,0.46570992,0.49876362,0.82052124,0.48833996,AVARAGE
229,0.36894304,,20.376257,2.6981006,2.4522526,0.13079755,0.13344888,1.2215693,0.41568348,0.35504502,0.38346875,0.38917273,1.1883043,0.33860135,0.8040721,0.16744794,0.1207101,0.35761744,0.160534,0.30593812,0.24690051,0.52010447,3.0523412,0.38719472,2.4279647,0.40764913,0.28214595,0.053076055,0.20680776,0.19530788,0.90245265,0.41233173,0.40327996,inf,inf,1.4415593,16.552177,1.5317101,1.5317101,0.29229644,0.5199773,0.5199773,0.1950117,0.4635936,0.49940574,0.81447875,0.45467377,AVARAGE
217,0.39177343,,23.457464,2.1045759,4.0855637,0.1437806,0.11661672,inf,0.46771574,0.40898845,0.4185485,0.42168102,1.0793469,0.39338067,0.81044084,0.17975374,0.09319494,0.38282523,0.18594618,0.34555507,0.2834042,0.71445644,3.2050524,0.35963514,2.2343242,0.44358417,0.21092598,0.053054314,0.233344,0.20705217,0.81254554,0.41620257,0.44276527,inf,inf,1.2699232,15.328889,1.9106765,1.9106765,0.28655174,0.6037325,0.6037325,0.22635365,0.48275846,0.4999606,0.84042835,0.49423283,AVARAGE
113,0.3925961,,20.265842,3.3660927,2.7652838,0.116355605,0.12232886,inf,0.4572132,0.3144256,0.39713666,0.40278658,1.2838335,0.29510215,0.82846594,0.13384943,0.113673225,0.35568473,0.19432557,0.30085224,0.26158297,0.6369325,3.465038,0.3941942,2.4589162,0.39581773,0.26449555,0.06673058,0.22525573,0.24660021,0.8601539,0.3983822,0.41909087,inf,inf,1.5363705,35.441757,1.6631546,1.6631546,0.3061937,0.51999134,0.51999134,0.16600364,0.50847065,0.5021183,0.92517376,0.39726973,AVARAGE
82,0.48233587,,27.488054,2.8149352,2.9427707,0.13133934,0.0667696,inf,0.5162025,0.3986077,0.5127186,0.509968,1.3971046,0.38677803,0.84217525,0.1279595,0.12967876,0.48007804,0.2572506,0.40278947,0.3397575,0.91362923,4.625125,0.4323415,2.683462,0.50312823,0.30528808,0.05133811,0.30694985,0.19682755,0.64293116,0.46124765,0.54248476,inf,inf,1.6962811,46.437706,1.8947334,1.8947334,0.32801613,0.7092691,0.7092691,0.20317945,0.6048724,0.58824825,1.0760187,0.5199713,AVARAGE
106,0.393739,,23.772367,2.0804088,2.3919837,0.1378178,0.113750696,inf,0.45196566,0.39702865,0.41798854,0.42235315,0.9790744,0.42170894,0.8060913,0.16928284,0.10659081,0.38920853,0.19455045,0.3458521,0.30452377,0.6434476,3.1910255,0.35471836,2.195581,0.43442273,0.2442839,0.04133943,0.23323563,0.19726633,0.78245664,0.42742735,0.44226512,inf,inf,1.2122331,13.118694,2.032192,2.032192,0.26618868,0.61640394,0.61640394,0.22803748,0.48770362,0.50997925,0.84240174,0.49357045,None
45,0.32733968,,18.51411,1.7793657,2.1054294,0.1534661,0.11647856,inf,0.3860534,0.34372956,0.33913127,0.34563404,0.79712605,0.34642825,0.8049922,0.19404918,0.102622226,0.30342373,0.1547328,0.26963767,0.22697188,0.4350959,2.5362527,0.3094856,1.9723343,0.35394078,0.23488352,0.038355272,0.19184883,0.22599967,0.9050974,0.3422932,0.35450545,inf,inf,1.0053097,9.582594,1.288632,1.288632,0.22593772,0.4790235,0.4790235,0.21829908,0.40980884,0.4233847,0.82792073,0.42412713,AVARAGE
236,0.31988415,,19.064398,1.7020669,2.0879438,0.1575103,0.14209917,inf,0.39078262,0.36433366,0.33723524,0.34303048,0.79864377,0.36097685,0.8071364,0.21233594,0.09719249,0.29469812,0.14935544,0.27851626,0.22702819,0.47418416,2.4071345,0.30435368,1.952189,0.3712656,0.22341734,0.045012213,0.18650363,0.23789452,0.95453006,0.34470546,0.35382742,inf,inf,0.9966884,6.905825,1.6620756,1.6620756,0.22788005,0.4924846,0.4924846,0.2281022,0.39539832,0.41178927,0.775223,0.43857077,AVARAGE
193,0.42073867,,23.094835,2.620794,2.87397,0.13273361,0.096254386,1.1033767,0.46890557,0.36528108,0.44121912,0.44325984,1.2498219,0.3478692,0.8163401,0.15378448,0.11433297,0.3968137,0.19174801,0.34464055,0.27036914,0.7008998,3.5980394,0.3988382,2.4693813,0.45028925,0.26496276,0.04529367,0.24895014,0.24354818,0.8089193,0.41301775,0.46489498,inf,inf,1.5061209,29.11318,1.5411263,1.5411263,0.30614278,0.59063,0.59063,0.19335747,0.52810276,0.51872116,0.9124805,0.46385527,UNHEALTHY
157,0.38835526,,20.763147,2.8295932,4.9065685,0.12890221,0.10252899,inf,0.439113,0.34022048,0.39677995,0.40293008,1.1158684,0.35791776,0.8040067,0.15195581,0.12217545,0.36572248,0.1812566,0.30621967,0.26915643,0.5251314,3.2105742,0.3799515,2.3586118,0.39354113,0.2855507,0.04587562,0.22101437,0.23597935,0.83553815,0.41077703,0.41536635,inf,inf,1.3771532,22.59409,1.3379223,1.3379223,0.28185675,0.5345673,0.5345673,0.19381538,0.49592772,0.50590724,0.8813704,0.43535691,AVARAGE
169,0.4058139,,22.331146,3.065238,5.25251,0.13138041,0.09612291,inf,0.43594903,0.34906054,0.4226416,0.4266301,1.3049635,0.3389029,0.8161497,0.14858292,0.13335428,0.39037028,0.17699954,0.33438557,0.24359989,0.6069324,3.4942951,0.41316155,2.58552,0.44464046,0.31633478,0.03749804,0.24257962,0.22503401,0.8543843,0.4057953,0.44623354,inf,inf,1.5973111,28.931479,1.7016963,1.7016963,0.30778238,0.56949747,0.56949747,0.18426287,0.51257783,0.5144267,0.92269725,0.46081257,AVARAGE
158,0.33709562,,18.788256,2.220256,2.5875077,0.13972905,0.13369724,1.406204,0.38501686,0.3321907,0.34801483,0.35491577,0.92303205,0.33423084,0.8100692,0.1805758,0.11189512,0.3128736,0.1536139,0.2775306,0.22885242,0.44612533,2.6478968,0.33887967,2.1290724,0.36970922,0.25982794,0.040485874,0.19321845,0.25213516,0.9474403,0.36333555,0.3652457,inf,inf,1.1557446,11.743036,1.5543187,1.5543187,0.2480956,0.48362893,0.48362893,0.20040387,0.42419124,0.44292113,0.8083142,0.41996986,UNHEALTHY
253,0.43940827,,24.191004,3.0750363,3.3154016,0.12254861,0.0858058,inf,0.4721156,0.3688967,0.46057925,0.46239826,1.4221896,0.33834475,0.82737887,0.134189,0.1304528,0.43373927,0.20477904,0.36220133,0.28938055,0.7478642,4.0643926,0.43390858,2.7107162,0.47231394,0.3073596,0.049279436,0.25997627,0.18163575,0.7593722,0.44769242,0.48802093,inf,inf,1.7227141,44.796837,1.8513583,1.8513583,0.32964218,0.61751676,0.61751676,0.18418092,0.5539511,0.56074196,0.9552088,0.48472396,AVARAGE
115,0.27376163,,16.375332,1.5707947,7.3163476,0.16821818,0.16460028,2.332926,0.34839526,0.33900863,0.2856239,0.29218933,0.67692494,0.33082014,0.8211763,0.23750444,0.08572044,0.23922783,0.14090343,0.23527375,0.20421869,0.37682316,1.9885758,0.26567733,1.7764204,0.31721476,0.19304524,0.051009744,0.15731375,0.27330658,1.0518886,0.29783872,0.2975529,inf,inf,0.8368518,5.593116,1.4455501,1.4455501,0.19849811,0.42743275,0.42743275,0.23289318,0.34005457,0.35519636,0.7415425,0.4025491,None
20,0.36257008,,20.4754,2.1123238,2.9131331,0.13256243,0.11435144,1.3523418,0.42326966,0.35583428,0.37473089,0.38104606,0.9254484,0.36396256,0.80880016,0.1670225,0.10818803,0.34856263,0.18447061,0.29748574,0.28475162,0.543976,3.0015934,0.34116194,2.1356516,0.37878045,0.24806075,0.038501978,0.20396209,0.17893165,0.8162522,0.40798542,0.3941978,inf,inf,1.1500757,14.866877,1.6590626,1.6590626,0.25201705,0.5316448,0.5316448,0.2121797,0.4572065,0.48799384,0.8234544,0.44442716,AVARAGE
155,0.35058823,,21.451433,1.6977245,2.08872,0.15864883,0.116051756,1.4708089,0.40792915,0.38003898,0.37287787,0.37818423,0.8170058,0.40394148,0.8002475,0.2007007,0.10405674,0.33637118,0.16165492,0.31193998,0.25542995,0.5063973,2.6096594,0.31627417,1.989808,0.40097207,0.23922221,0.042947724,0.21159022,0.27862802,0.8851053,0.36855158,0.39159748,inf,inf,1.0223662,15.207112,1.6785115,1.6785115,0.23352608,0.55632424,0.55632424,0.23672956,0.43130615,0.44709206,0.8189758,0.46955428,UNHEALTHY
165,0.40710592,,23.698763,2.4358118,12.1797695,0.13681582,0.09878266,inf,0.43352336,0.37458843,0.43064862,0.4341772,1.1472061,0.3754344,0.8145723,0.16254914,0.13330667,0.40075892,0.18746272,0.35098076,0.28348455,0.62839496,3.414508,0.39012915,2.415634,0.45523995,0.3175879,0.037853364,0.24204779,0.22330691,0.810784,0.42462644,0.45567176,inf,inf,1.4291513,29.127975,1.9351382,1.9351382,0.28456077,0.60926384,0.60926384,0.20946777,0.50688887,0.52127665,0.8778482,0.491871,AVARAGE
183,0.4664557,,27.550772,2.706807,2.9389236,0.13200141,0.06589146,0.9290337,0.4858859,0.40221503,0.49980605,0.4996623,1.365182,0.4004545,0.83308256,0.13798705,0.13467515,0.4702301,0.22079092,0.40756473,0.31264228,0.8245481,4.186303,0.43160746,2.6676953,0.52010185,0.3171648,0.040276416,0.29197288,0.21567014,0.7047203,0.4600155,0.53189385,inf,inf,1.6757592,31.593908,2.1425827,2.1425827,0.32139736,0.70707434,0.70707434,0.20563689,0.57845485,0.57599056,0.9807738,0.533208,AVARAGE
287,0.33655754,,18.722616,2.425948,2.8542693,0.1492879,0.12176267,inf,0.42198953,0.35453472,0.34806034,0.35463125,1.0040115,0.33431935,0.8029822,0.18302983,0.092348985,0.31272757,0.15112346,0.27767068,0.21676189,0.50500697,2.651742,0.33901572,2.1267383,0.36982524,0.21042462,0.055790253,0.20005679,0.21841857,0.93746,0.344892,0.36505687,inf,inf,1.1689613,17.075071,1.4246713,1.4246713,0.274693,0.48108846,0.48108846,0.20329292,0.423335,0.4331382,0.85718095,0.4221861,AVARAGE
261,0.46086743,,25.0859,3.8771045,3.5107553,0.11630017,0.09546339,inf,0.49335378,0.37427515,0.48362777,0.4842352,1.7870967,0.29702315,0.83880925,0.12421429,0.13610922,0.45569515,0.20455453,0.38107106,0.27632833,0.88878673,4.5396776,0.47709587,3.0764747,0.50788206,0.32566804,0.05573491,0.27404964,0.16340263,0.775669,0.46263018,0.51514924,inf,inf,2.0864131,48.08162,2.2203796,2.2203796,0.3765798,0.6355861,0.6355861,0.16770588,0.583043,0.58437926,0.9885888,0.49436104,AVARAGE
57,0.4250134,,23.015676,2.816952,3.933805,0.12238252,0.09106193,1.0205075,0.50727564,0.37347162,0.4405479,0.44302368,1.2539452,0.36050987,0.8211887,0.1402013,0.10289113,0.4068355,0.21402405,0.3375011,0.31316856,0.7530272,3.754409,0.39753217,2.4568527,0.42942026,0.23518877,0.051997244,0.2441315,0.20499499,0.74815065,0.4434109,0.4626347,inf,inf,1.47878,29.985426,1.4138641,1.4138641,0.3164117,0.5939115,0.5939115,0.1940406,0.5391964,0.5447153,0.9112249,0.4584285,None
49,0.340909,,21.280619,1.5346174,2.345311,0.16226286,0.1190518,inf,0.43246883,0.40013075,0.36230436,0.36749113,0.7533471,0.42122367,0.800193,0.20880558,0.07883368,0.32391167,0.18200752,0.3028438,0.27883127,0.5746839,2.5894327,0.28966478,1.8640878,0.37588716,0.17590803,0.056264944,0.20476523,0.22542544,0.8467964,0.36668077,0.38119486,inf,inf,0.91478246,7.195193,1.8637743,1.8637743,0.2251466,0.5576621,0.5576621,0.25372374,0.41972,0.4367448,0.81075317,0.4660566,AVARAGE
100,0.32634374,,19.792656,1.6128612,1.7677147,0.16524567,0.13059291,inf,0.41775292,0.37594742,0.34479308,0.35038024,0.7532575,0.3900567,0.8046735,0.21684359,0.07550064,0.29888222,0.16041505,0.28528535,0.2397535,0.5127698,2.367264,0.28843984,1.8299383,0.36701998,0.16778952,0.057467286,0.19687298,0.27276132,0.92859966,0.3278115,0.36147463,inf,inf,0.9151679,9.414758,1.6134148,1.6134148,0.22551447,0.5149671,0.5149671,0.23962376,0.4029853,0.40120584,0.8006303,0.43451393,AVARAGE
204,0.4159948,,23.147644,2.4909554,2.7351568,0.12593436,0.10519262,1.0785575,0.46492302,0.36447376,0.43613827,0.43910217,1.1839685,0.36374247,0.81844103,0.15235177,0.12024164,0.39564902,0.19311589,0.34375858,0.29229233,0.67681086,3.5020893,0.39147386,2.4117959,0.44458646,0.28261834,0.04578096,0.23921709,0.2519073,0.80277586,0.43088228,0.45991415,inf,inf,1.4523402,24.567875,1.610963,1.610963,0.2951846,0.59332794,0.59332794,0.19664569,0.5215743,0.52336,0.8644096,0.4644339,AVARAGE
251,0.40501103,,21.884066,2.994459,4.2059975,0.10989079,0.14478193,1.022564,0.4622049,0.34408888,0.41513482,0.42068666,1.1681484,0.35716102,0.84255964,0.14216074,0.12666914,0.38232303,0.1986881,0.321846,0.32572582,0.62335366,3.4181726,0.39215428,2.4115155,0.41027418,0.3026305,0.053953044,0.21831606,0.24054667,0.816649,0.46227497,0.43680224,inf,inf,1.4464096,37.19603,1.6526343,1.6526343,0.29319713,0.56444806,0.56444806,0.18907297,0.51751745,0.5395002,0.80232805,0.43832928,None
160,0.39888448,,22.272678,2.624193,2.065258,0.12961918,0.09476652,inf,0.4383295,0.35303646,0.4139235,0.4193933,1.1196291,0.3646314,0.80899674,0.15053542,0.12966624,0.3846487,0.1871717,0.32947102,0.27438354,0.5969137,3.3388672,0.38921267,2.3921046,0.42626938,0.30692655,0.044336848,0.23406284,0.22535776,0.8242911,0.4126566,0.43732974,inf,inf,1.4089952,25.081842,1.8657254,1.8657254,0.28374195,0.5720573,0.5720573,0.19516024,0.5037275,0.51195896,0.889297,0.45816454,None
225,0.40119463,,21.845427,2.6879568,2.9853146,0.13769057,0.08872074,1.0208302,0.45353734,0.3616999,0.4185634,0.42221907,1.2522979,0.33709586,0.8127764,0.15239732,0.11581759,0.38683346,0.17131934,0.328049,0.22729468,0.63156796,3.4446003,0.40197834,2.4861834,0.43675902,0.26931453,0.043667793,0.24457864,0.19298452,0.8296019,0.38957042,0.44095922,inf,inf,1.5049453,22.183437,1.5073303,1.5073303,0.31038868,0.55646193,0.55646193,0.18765967,0.5042861,0.5043521,0.94497687,0.45941758,AVARAGE
121,0.4189764,,24.667725,2.3485448,2.6538286,0.14282948,0.10046406,inf,0.4762367,0.3945726,0.44616994,0.4482715,1.199191,0.3674248,0.8228695,0.16109833,0.10370541,0.4067339,0.2050353,0.36362374,0.2781765,0.7928906,3.615706,0.3851404,2.3891847,0.47072637,0.23743667,0.052387826,0.2628588,0.21409681,0.78200734,0.40478727,0.4746219,inf,inf,1.4275001,24.446499,2.1217055,2.1217055,0.30125803,0.6339856,0.6339856,0.2095791,0.5196502,0.5113821,0.9430444,0.49249238,AVARAGE
68,0.25941262,,15.095019,1.7046096,1.0588222,0.16173168,0.1803915,2.5281284,0.294391,0.2996851,0.268366,0.2758115,0.6790791,0.29210743,0.8193546,0.23585576,0.108662106,0.22342356,0.11924009,0.22050145,0.17493972,0.28524643,1.8294246,0.27518544,1.8123939,0.31033576,0.24964637,0.051970106,0.14620532,0.33706492,1.164209,0.27727142,0.27912268,inf,inf,0.86635137,5.2264533,1.3581393,1.3581393,0.19300559,0.3909482,0.3909482,0.21193644,0.32349035,0.33643886,0.7144603,0.3784244,AVARAGE
